scan_date;source_date;repo;tag;sha;severity;cve_name;cve_uri
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-16709;https://security-tracker.debian.org/tracker/CVE-2019-16709;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-15607;https://security-tracker.debian.org/tracker/CVE-2018-15607;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-8678;https://security-tracker.debian.org/tracker/CVE-2016-8678;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-13310;https://security-tracker.debian.org/tracker/CVE-2019-13310;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-11754;https://security-tracker.debian.org/tracker/CVE-2017-11754;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-20795;https://security-tracker.debian.org/tracker/CVE-2019-20795;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2012-2663;https://security-tracker.debian.org/tracker/CVE-2012-2663;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-11360;https://security-tracker.debian.org/tracker/CVE-2019-11360;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-9937;https://security-tracker.debian.org/tracker/CVE-2017-9937;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2004-0971;https://security-tracker.debian.org/tracker/CVE-2004-0971;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-5709;https://security-tracker.debian.org/tracker/CVE-2018-5709;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-6829;https://security-tracker.debian.org/tracker/CVE-2018-6829;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-11813;https://security-tracker.debian.org/tracker/CVE-2018-11813;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-15232;https://security-tracker.debian.org/tracker/CVE-2017-15232;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-14550;https://security-tracker.debian.org/tracker/CVE-2018-14550;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-6129;https://security-tracker.debian.org/tracker/CVE-2019-6129;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-14048;https://security-tracker.debian.org/tracker/CVE-2018-14048;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-9893;https://security-tracker.debian.org/tracker/CVE-2019-9893;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-1000654;https://security-tracker.debian.org/tracker/CVE-2018-1000654;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9085;https://security-tracker.debian.org/tracker/CVE-2016-9085;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-24977;https://security-tracker.debian.org/tracker/CVE-2020-24977;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2015-9019;https://security-tracker.debian.org/tracker/CVE-2015-9019;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2014-9900;https://security-tracker.debian.org/tracker/CVE-2014-9900;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-12382;https://security-tracker.debian.org/tracker/CVE-2019-12382;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-12378;https://security-tracker.debian.org/tracker/CVE-2019-12378;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19770;https://security-tracker.debian.org/tracker/CVE-2019-19770;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2011-4917;https://security-tracker.debian.org/tracker/CVE-2011-4917;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-28941;https://security-tracker.debian.org/tracker/CVE-2020-28941;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2014-9892;https://security-tracker.debian.org/tracker/CVE-2014-9892;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-12380;https://security-tracker.debian.org/tracker/CVE-2019-12380;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-12455;https://security-tracker.debian.org/tracker/CVE-2019-12455;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-14331;https://security-tracker.debian.org/tracker/CVE-2020-14331;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-27830;https://security-tracker.debian.org/tracker/CVE-2020-27830;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-16089;https://security-tracker.debian.org/tracker/CVE-2019-16089;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19064;https://security-tracker.debian.org/tracker/CVE-2019-19064;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-16233;https://security-tracker.debian.org/tracker/CVE-2019-16233;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-26541;https://security-tracker.debian.org/tracker/CVE-2020-26541;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-17977;https://security-tracker.debian.org/tracker/CVE-2018-17977;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-16231;https://security-tracker.debian.org/tracker/CVE-2019-16231;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-10781;https://security-tracker.debian.org/tracker/CVE-2020-10781;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2004-0230;https://security-tracker.debian.org/tracker/CVE-2004-0230;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-16234;https://security-tracker.debian.org/tracker/CVE-2019-16234;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-8660;https://security-tracker.debian.org/tracker/CVE-2016-8660;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-12379;https://security-tracker.debian.org/tracker/CVE-2019-12379;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19083;https://security-tracker.debian.org/tracker/CVE-2019-19083;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19072;https://security-tracker.debian.org/tracker/CVE-2019-19072;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-14385;https://security-tracker.debian.org/tracker/CVE-2020-14385;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2011-4915;https://security-tracker.debian.org/tracker/CVE-2011-4915;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-13693;https://security-tracker.debian.org/tracker/CVE-2017-13693;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2010-5321;https://security-tracker.debian.org/tracker/CVE-2010-5321;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19054;https://security-tracker.debian.org/tracker/CVE-2019-19054;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2007-3719;https://security-tracker.debian.org/tracker/CVE-2007-3719;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2008-4609;https://security-tracker.debian.org/tracker/CVE-2008-4609;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19067;https://security-tracker.debian.org/tracker/CVE-2019-19067;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-11191;https://security-tracker.debian.org/tracker/CVE-2019-11191;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19082;https://security-tracker.debian.org/tracker/CVE-2019-19082;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-12456;https://security-tracker.debian.org/tracker/CVE-2019-12456;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-15213;https://security-tracker.debian.org/tracker/CVE-2019-15213;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-16229;https://security-tracker.debian.org/tracker/CVE-2019-16229;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2021-3178;https://security-tracker.debian.org/tracker/CVE-2021-3178;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-10723;https://security-tracker.debian.org/tracker/CVE-2016-10723;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2005-3660;https://security-tracker.debian.org/tracker/CVE-2005-3660;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19070;https://security-tracker.debian.org/tracker/CVE-2019-19070;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-12615;https://security-tracker.debian.org/tracker/CVE-2019-12615;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2012-4542;https://security-tracker.debian.org/tracker/CVE-2012-4542;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-19061;https://security-tracker.debian.org/tracker/CVE-2019-19061;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2021-20177;https://security-tracker.debian.org/tracker/CVE-2021-20177;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-15794;https://security-tracker.debian.org/tracker/CVE-2019-15794;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-13694;https://security-tracker.debian.org/tracker/CVE-2017-13694;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-0423;https://security-tracker.debian.org/tracker/CVE-2020-0423;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2008-2544;https://security-tracker.debian.org/tracker/CVE-2008-2544;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-18808;https://security-tracker.debian.org/tracker/CVE-2019-18808;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-12381;https://security-tracker.debian.org/tracker/CVE-2019-12381;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-16230;https://security-tracker.debian.org/tracker/CVE-2019-16230;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2015-2877;https://security-tracker.debian.org/tracker/CVE-2015-2877;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2019-16232;https://security-tracker.debian.org/tracker/CVE-2019-16232;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-1121;https://security-tracker.debian.org/tracker/CVE-2018-1121;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-16120;https://security-tracker.debian.org/tracker/CVE-2020-16120;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2010-4563;https://security-tracker.debian.org/tracker/CVE-2010-4563;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2008-1687;https://security-tracker.debian.org/tracker/CVE-2008-1687;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2008-1688;https://security-tracker.debian.org/tracker/CVE-2008-1688;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2020-16587;https://security-tracker.debian.org/tracker/CVE-2020-16587;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-18444;https://security-tracker.debian.org/tracker/CVE-2018-18444;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-18443;https://security-tracker.debian.org/tracker/CVE-2018-18443;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2017-14988;https://security-tracker.debian.org/tracker/CVE-2017-14988;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-7648;https://security-tracker.debian.org/tracker/CVE-2018-7648;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9113;https://security-tracker.debian.org/tracker/CVE-2016-9113;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-10505;https://security-tracker.debian.org/tracker/CVE-2016-10505;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9117;https://security-tracker.debian.org/tracker/CVE-2016-9117;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9114;https://security-tracker.debian.org/tracker/CVE-2016-9114;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9580;https://security-tracker.debian.org/tracker/CVE-2016-9580;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9581;https://security-tracker.debian.org/tracker/CVE-2016-9581;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-16376;https://security-tracker.debian.org/tracker/CVE-2018-16376;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2018-20845;https://security-tracker.debian.org/tracker/CVE-2018-20845;
2020-10-02T20:0:00+00:00;2020-10-01T10:0:00+00:00;some/repo-image;6.6.6;sha256:deadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeefdeadbeef;INFORMATIONAL;CVE-2016-9115;https://security-tracker.debian.org/tracker/CVE-2016-9115;
